"","3'AMP","5'AMP","5'UMP","alanine","amMP","arginine","asparagine","aspartate","ciliatine","citrulline","cysteate","cysteine 2","DHPS","folate","GABA","glutamic acid","glutamine","glutathione 2","glycine","guanosine","histidine","homoserine betaine","isethionate","isoleucine","kynurenine","leucine","lysine 2","malic acid","methionine","ornithine 2","pantothenic acid","phenylalanine","proline","putrescine 2","sarcosine","serine","sn-glycerol 3-phosphate","spermidine 3","taurine","threonine","tryptamine","tryptophan","tyrosine","uridine","valine"
"CINAR_BC_66",0.00839318891078894,0.00642382214138497,0.0778801834362068,1.20414440929835,0.000704662314222823,0.405557628132764,0.563694828337276,1.18080051773538,0.0709163607801732,0.363229658601958,0.242858049900956,1.08715321517633,1.00281792848696,0.0490899805218296,0.0341446453589541,0.911728038938473,0.763164417727498,0.0703147771034914,2.55918409942612,0.00651283749783321,0.544861843427442,0.717600591761077,0.471877174830098,0.47296668647337,0.0810274874783103,0.411989077699085,0.66276293865213,0.649807868413492,0.00578840884772328,0.91729706803108,0.0379538897149171,0.298337422156645,0.430452277611992,0.00366431080669402,0.182498231176886,1.97508447694893,0.202033197828109,0.000895155434951834,1.01429645124562,0.80313007828284,0.00119142503825718,0.0924449543581244,0.119294160738255,0.109338725228128,0.654947212709528
"CINAR_BC_36",0.000725573909632558,0.00642382214138497,0.0512728826572786,0.792391069612022,0.000704662314222823,0.224961379284476,0.429231656718988,1.04727746420593,0.0820387914756996,0.226081109402097,0.325003701995552,1.13517599857122,1.02956263386472,0.0490899805218296,0.0505211877158623,0.597262953178138,0.773018135710576,0.047627884729407,1.82183616803671,0.00651283749783321,0.0509250065176191,0.0424986934944793,0.665200508656326,0.364619237606152,0.00516315934649455,0.324378905215422,0.525777945046729,0.601496069195996,0.00578840884772328,0.645153453888648,0.0321398158654787,0.246264334754798,0.289796281933534,0.0487674851345909,0.124340258883896,1.41282863797707,0.227754520807206,0.000895155434951834,0.907612092775798,0.509812069579705,0.00119142503825718,0.00538193938897045,0.119294160738255,0.038186613162597,0.420111835616712
"CINAR_BC_102",0.000725573909632558,0.0761941723214756,0.0714536949474975,0.987162723331302,0.000704662314222823,0.313397644348256,0.555716598798874,1.15830831712085,0.09408183581251,0.169360014804733,0.321780526183358,1.2999542071703,0.650827157858777,0.0490899805218296,0.00267976683860735,0.728940168565202,0.669849202029507,0.0736907591380944,2.11727289953813,0.00651283749783321,0.486921381441998,0.0424986934944793,0.474422653318746,0.416297081706192,0.0627749473146632,0.330173374520803,0.533562497049104,0.884833508212472,0.00578840884772328,0.818513566373009,0.0424637118880808,0.245966819606366,0.350370115721942,0.00366431080669402,0.165422084686671,1.88560689668019,0.142683703352082,0.000895155434951834,1.26654859285636,0.655288431077527,0.00119142503825718,0.0965030436793889,0.119294160738255,0.0997791185701827,0.549998630361175
"CINAR_BC_37",0.0163175943539222,0.00642382214138497,0.14866668508183,1.33334476347534,0.000704662314222823,0.860495490748574,0.986168965992087,1.33481436403509,0.161047426208006,0.303234391743741,0.726027800145351,2.13896560917003,2.0609466569114,0.0490899805218296,0.0813678647265501,1.66622012040173,1.55857874549458,0.225904677502404,2.88374814590228,0.336808036924196,0.465144113750911,0.457348258937922,1.3889916003192,0.36969559809421,0.0934453468588266,0.296977917126543,0.69355004017015,1.22857180370688,0.00578840884772328,0.526001692727023,0.103912186019814,0.327064760395449,0.524566497789035,0.0596007737945237,0.41503916414796,1.46054812309248,0.460127354478036,0.0612378098250113,2.75345631977511,0.60831568371141,0.0314761289148691,0.121670450687921,0.119294160738255,0.261577954345692,0.452728842773051
"CINAR_BC_41",0.0229696412906664,0.00642382214138497,0.191633097219798,1.40339414979303,0.000704662314222823,1.00393395579983,1.062671701566,1.41158151095037,0.175616925508594,0.345886294114458,0.718557326160993,2.11381865598335,1.86585791412086,0.0490899805218296,0.170097877245907,1.93343980827468,1.68427764609775,0.253628569160803,3.204162726165,0.24077373607793,0.568554590785105,0.988619545098552,1.46602906862936,0.365761499395341,0.0949131383499068,0.307605155045638,0.788816581127885,1.32263618163668,0.0941763457650214,0.451881467168419,0.106061334697967,0.337550217096678,0.694027532925992,0.0548598782344111,0.474098694314777,1.42542984415916,0.451976486455693,0.0427692917984139,2.96695727634304,0.616733401901068,0.0319290160685856,0.147840462326166,0.119294160738255,0.362106727715403,0.512427510603368
"CINAR_BC_81B",0.0163098642956448,0.00642382214138497,0.162175075999095,1.19814279166895,0.000704662314222823,0.850683864504331,0.662003922157713,1.03193871887474,0.107758362157245,0.17523399787293,0.611371286351698,2.56556302963668,1.65039005396085,0.0490899805218296,0.283422502778328,1.65927524427922,1.64688169046265,0.209238314736199,2.70617499993828,0.420451988638827,0.0509250065176191,0.446812043768916,0.92349165103004,0.332374511846671,0.0689377743060322,0.234944315041682,0.60349722089458,1.06955105101614,0.146027126007076,0.321590038760208,0.10453322469447,0.301616307079618,0.365028386335366,0.281218447296257,0.548952303151671,1.2382257744216,0.34446316490459,0.0896825816449414,2.72581487164822,0.431010423167646,0.0180271275682817,0.0997797351700351,0.119294160738255,0.412221369164785,0.402690974135556
"CINAR_BC_110",0.0135017792829972,0.00642382214138497,0.147971849940776,1.94364460854429,0.000704662314222823,0.913391507644128,1.28772837351503,2.16338097683346,0.0948397793001826,0.418476843255305,0.628361645442457,2.48162656896229,1.91371210083756,0.0490899805218296,0.0815139198473669,2.04455066793342,1.95300280633617,0.28391420747042,3.1941858534811,0.459843558898967,0.724355662970396,0.807440354279557,1.16386749596736,0.754099635425417,0.123186568611987,0.604367838212233,1.26316106108404,1.46873745063787,0.00578840884772328,1.53080150745178,0.107055618816491,0.494660655724518,0.887793781989068,0.0447065288588712,0.536542097861791,3.02619473879647,0.317658213471234,0.0238992915189336,2.31323948214427,1.43453556234308,0.0277350701754171,0.143634916993155,0.119294160738255,0.456652096914369,1.04794489300142
"CINAR_BC_114",0.000725573909632558,0.00642382214138497,0.0621163501576439,1.23919549948557,0.000704662314222823,0.288206491463958,0.551450929634389,1.35352557726928,0.0611023517646255,0.340777199480394,0.254718704396249,1.15789187220953,0.97721431098547,0.0490899805218296,0.00267976683860735,0.858878144869075,1.16265149984368,0.0504776069374779,2.23676374028095,0.00651283749783321,0.0509250065176191,0.0424986934944793,0.558878387397837,0.613444359683575,0.0648433286473167,0.493480360027342,0.770229174512121,0.71934204364992,0.00578840884772328,0.981120012116774,0.0386733541485737,0.336008205109784,0.472185966566189,0.00366431080669402,0.0983430387273577,2.1897920277559,0.134946388905397,0.000895155434951834,0.862702432738922,0.863630214239856,0.00119142503825718,0.0984901208874502,0.119294160738255,0.0929646610050169,0.637751662819626
"CINAR_BC_39",0.000725573909632558,0.00642382214138497,0.0701417635406765,1.75715380322062,0.000704662314222823,0.600674867439748,0.824795421489093,1.81678558371716,0.0566830445349009,0.536043623183789,0.330172660726723,1.27997171199785,1.61899754899013,0.0490899805218296,0.00267976683860735,1.28871475078323,1.47746931790547,0.00474526888060423,2.83643183072079,0.00651283749783321,1.26887435565848,0.0424986934944793,0.693349129296758,0.929350688166685,0.108293791797665,0.737023548947317,1.08798108913526,0.666976683556655,0.00578840884772328,1.37866535641447,0.0354558998701323,0.532508845710661,0.661449275502373,0.280541197282071,0.358955669335867,2.64328024745537,0.288506420078712,0.0577983971161993,1.43823533747479,1.24938724921641,0.00119142503825718,0.167211257421278,0.119294160738255,0.113507442451505,0.986136290608876
"CINAR_BC_74",0.0361719593614205,0.346453623609076,0.236924427307145,1.77359355997933,0.000704662314222823,1.16532403804088,0.746374936426882,1.50428683071625,0.1441502647251,0.376424687770174,0.651663929570414,1.88959011575781,2.55795595327762,0.0490899805218296,0.102041024399721,1.88054373261462,2.02287048717746,0.249940615948226,3.02198564088337,0.242206892605156,0.542942826820139,0.410100254309573,1.14142717709506,0.575505140288653,0.112838564788737,0.437882925282549,0.896766223450314,1.63602398826358,0.00578840884772328,0.752108677189604,0.120631985814572,0.445023348380046,0.786078760540119,0.0460899373097105,0.672945117318877,1.97532299342272,0.54102901399483,0.0235289905136985,2.56403983922719,0.82308328217757,0.00119142503825718,0.116549671993088,1.20046025521859,0.302374075004972,0.770352469991327
"CINAR_BC_108",0.000725573909632558,0.082260979413947,0.0604059301329024,1.21857432720449,0.000704662314222823,0.337710077246911,0.549767728933995,1.36477425261565,0.0723569578279847,0.272397065660106,0.361527886462991,1.36156027635268,0.807183498268372,0.0490899805218296,0.0433537938153356,0.863607688148041,0.965792363362367,0.0636962946625796,2.25028454461879,0.0907577867594403,0.703460821521425,0.0424986934944793,0.546480349020187,0.571476115554635,0.0989698384044136,0.468019633657335,0.823620110235199,1.04214818281333,0.00578840884772328,1.09960348189438,0.0351852440496297,0.337864850396035,0.481748608905965,0.00366431080669402,0.161608508223253,2.42349630317763,0.122433621752026,0.000895155434951834,1.16990041706815,0.938776738114623,0.00119142503825718,0.117580626432583,0.119294160738255,0.128393285374441,0.650171235846377
"CINAR_BC_105",0.0223712193827917,0.274579830865394,0.18317567952431,1.71511360826709,0.000704662314222823,0.826574618367095,1.49956360212975,2.45806120483209,0.0987168508675683,0.439318529475702,0.452988528984275,1.47091967497899,3.50558219805916,0.0490899805218296,0.0410945634793526,3.64901530071227,3.31416116733818,0.266813513518912,2.83031529436657,0.235954117880567,1.02315222484394,0.0424986934944793,1.54856638940219,0.79800041058185,0.0898779784389667,0.690305271269853,1.16805827352268,1.36337325897486,0.00578840884772328,1.32046609760336,0.0317834096946505,0.566057640838765,0.882139397312685,0.0465995791887524,0.267342357898065,2.55024536192925,0.25850308362173,0.000895155434951834,1.8827869552695,1.21947730486698,0.00119142503825718,0.181177800528113,0.119294160738255,0.230832882201201,0.931984855445315
"CINAR_BC_81A",0.000725573909632558,0.00642382214138497,0.0660331587118149,2.37981039787695,0.000704662314222823,0.444134394621907,0.891177100195943,2.47596273628387,0.0696566430066675,0.613196938074485,0.311154773586578,1.55309936959696,1.05890147589248,0.0490899805218296,0.0381115626346132,1.33662058142159,1.17809637690469,0.0516710792933626,3.54528418416971,0.00651283749783321,1.73533984378118,0.0424986934944793,0.625049285989623,1.11704924890778,0.191493788793518,0.973860357768084,1.53877654171696,0.83649266934447,0.00578840884772328,2.26472192203336,0.0367616699481896,0.663806622272211,1.07471847709694,0.0457318764628958,0.182733224986422,3.79323839533211,0.147690253562266,0.000895155434951834,1.2883653099151,1.98060775497228,0.00119142503825718,0.25288355553728,0.119294160738255,0.110613265669783,1.41400847115882
"CINAR_BC_57",0.0154151772808614,0.00642382214138497,0.196172284254634,1.20226537935493,0.000704662314222823,1.05413801835731,1.13860179198486,1.46023480565538,0.155269131641881,0.079192411472166,0.58235024509654,2.18879908323984,2.43669798398775,0.0490899805218296,0.0681811577015633,2.08356664858137,2.04515130264436,0.240116756047515,2.92609861295875,0.356173872069984,0.0509250065176191,0.988752556093708,1.20452170765203,0.245649265460225,0.107235757604729,0.210957918464116,0.599165655151086,1.3016841400678,0.00578840884772328,0.239237146128228,0.111427104223606,0.289341808989587,0.502092163035499,0.00366431080669402,0.516034239886869,0.818264742136433,0.326711261792249,0.0397737137761787,2.98022940740026,0.370246040244136,0.0316537924180201,0.159789552416619,0.119294160738255,0.370714170147228,0.328029497531111
"CINAR_BC_55",0.000725573909632558,0.00642382214138497,0.106323774048157,2.07746821818379,0.000704662314222823,0.52130463994336,0.984541421104453,2.05176122501491,0.0892854895102418,0.7445039580284,0.284484298286583,1.25034398485883,2.43616291013925,0.0490899805218296,0.00267976683860735,1.60833382424253,1.67079461749252,0.0663387242835443,3.01433604822534,0.108328339961064,1.5482914299866,0.0424986934944793,0.690605340314276,0.993820779263466,0.181137843064753,0.848117383391766,1.15501365794077,1.07404556602965,0.0753325471518018,1.68208575528921,0.0393215715517665,0.59729545161151,0.791914653395442,0.00366431080669402,0.243921718125317,3.16544056553685,0.326402043691499,0.000895155434951834,1.01843266057304,1.53944210055147,0.00119142503825718,0.262392647340485,1.64700287264519,0.126442290840495,1.24951757597386
"CINAR_BC_116",0.00790154864566184,0.250345942426238,0.108905825162356,1.48806067049439,0.000704662314222823,0.471006784627966,0.706445896621422,1.3150598343252,0.0681965726903621,0.501253083208867,0.261008448834394,1.09272565080283,1.24981734945518,0.436581213414828,0.00267976683860735,2.06738545176426,1.59874272227297,0.0943192207426707,2.15120729152431,0.00651283749783321,0.828382531207766,2.17750143856328,0.654146169895599,0.68889732049562,0.0951369046486912,0.5448195344642,0.749190967093107,0.709980476953264,0.0701969145021612,0.898570337430971,0.0297093739874382,0.457285757981506,0.564792001461873,0.0466016520978461,0.195093059263865,2.28408684924193,0.244171739711848,0.0333023665723358,1.1308119341515,0.899370812755496,0.00119142503825718,0.133608816711597,0.119294160738255,0.111556285722647,0.835762730707368
"CINAR_BC_76",0.000725573909632558,0.00642382214138497,0.0814822099475676,0.747698688270065,0.000704662314222823,0.35271703425187,0.55595741448879,0.972237281557506,0.0667923348932031,0.292423221463038,0.306028690909494,1.39630207094507,1.35177884036112,0.0490899805218296,0.00267976683860735,0.998308759838136,1.24753473105435,0.077462204917844,1.92014729665913,0.00651283749783321,0.0509250065176191,0.0424986934944793,0.580647072947383,0.283310558706681,0.0549775964166116,0.245685038341032,0.414248853447297,0.617831883256194,0.00578840884772328,0.455140752407501,0.0483392607174379,0.228130400657561,0.276548781573503,0.00366431080669402,0.184188951949518,1.31621501954114,0.156247079882434,0.000895155434951834,1.39787032839916,0.421050935320663,0.00119142503825718,0.0773230560298246,0.119294160738255,0.0906708292439241,0.39997582261171
"CINAR_BC_115",0.00945245577125755,0.0894924275046603,0.0805469119566909,2.36618027712919,0.000704662314222823,0.798429121192949,0.978005877906379,1.87908646591085,0.106263914350588,1.16404051710245,0.299038892885548,1.17788439206401,0.698994201269352,0.551998389948574,0.0510820215935296,1.1652526983734,0.886942006160432,0.0541591950995775,3.33316901373553,0.00651283749783321,1.5753469268743,1.93915891882288,0.513978367872997,1.39042921400189,0.119481392886638,1.10135071808637,1.47702473475558,1.14755015370548,0.17999713303671,1.62914955429154,0.0285776018388643,0.916884000944296,1.089711908103,0.0597744663819429,0.211563084377939,3.44785190453438,0.228614750560938,0.0210678467024322,1.0097874861087,1.64608427151711,0.00119142503825718,0.169998824502942,0.119294160738255,0.124378421974759,1.54056055954491
"CINAR_BC_107",0.000725573909632558,0.00642382214138497,0.077108652470607,1.83323001559738,0.000704662314222823,0.310213988648092,0.751003164427017,1.9552011814795,0.0813747807837245,0.404396753027286,0.334814248501898,1.08010024633131,1.16132144355158,0.0490899805218296,0.0663903296696586,1.19174356114804,1.03243723760692,0.0573746393617185,3.04426888134807,0.1105509498965,1.34604037197607,0.0424986934944793,0.525260068671142,0.978501622872842,0.182969484420674,0.792171596063218,1.18049762200819,0.953188316823436,0.00578840884772328,1.67145795579945,0.0363548640762928,0.652714336238126,0.806037493815637,0.00366431080669402,0.12102577108238,3.16603661776376,0.108264714167327,0.000895155434951834,1.26261510434077,1.51829475891375,0.00119142503825718,0.209508946217363,0.119294160738255,0.126619384382142,1.15602923662617
"CINAR_BC_65",0.000725573909632558,0.00642382214138497,0.0789245647263747,1.20978124468439,0.000704662314222823,0.390976972383952,0.555547089920294,1.19655538058768,0.0597018455467558,0.336380790774547,0.284878674461902,1.03217197015929,1.07709706192252,0.0490899805218296,0.043359245351196,0.919968403773863,0.908461920930717,0.0658846939685832,2.27086863240098,0.00651283749783321,0.520812366897731,0.717257546508511,0.476867540695233,0.463105833505585,0.101196249568638,0.411493088686607,0.642766153226109,0.578625240201676,0.00578840884772328,0.913647696112185,0.0397397916383608,0.317787912986036,0.445407357861584,0.00366431080669402,0.196323627394269,1.94188387817539,0.222334692594302,0.000895155434951834,1.16726591477628,0.737550171738539,0.00119142503825718,0.0723399639892359,0.119294160738255,0.0983093651296147,0.627481335010456
"CINAR_BC_48",0.0329684751040327,0.216619602665517,0.289049666400334,1.61381312543472,0.000704662314222823,0.812710646693209,0.721893769615461,1.51003103212089,0.145170629084109,0.24187993673808,0.717494829393547,1.67941238848019,2.56891715752574,0.0490899805218296,0.163843495200124,1.98407261443019,2.57731192844311,0.230058141307901,2.50072172049022,0.234632336828927,0.0509250065176191,0.390156745693701,1.17746882642717,0.56383335284005,0.0985467925749858,0.415574738217843,0.81298136942952,1.54435748072991,0.176001197103967,0.60216460387125,0.1178584502083,0.437071297111277,0.741078794310273,0.110220697513892,0.402656305727643,1.59206459763717,0.872991921185303,0.0689403228799652,2.0488756876479,0.676855173206642,0.00119142503825718,0.0822239738613623,0.119294160738255,0.303509240587587,0.646490733874791
"CINAR_BC_54",0.0243428444076787,0.0883598209005913,0.167788999190496,1.29159290338189,0.000704662314222823,0.847864963655678,0.907804732986702,1.38721943559711,0.104879653790749,0.195118451172759,0.550678150431007,2.13110205618748,2.56895815273918,0.0490899805218296,0.0509256736008099,1.83180324200636,2.17144987703464,0.18270016685596,3.02706123696599,0.398161823616791,0.0509250065176191,0.578551155327454,0.821823795352163,0.377078365311987,0.112165435272801,0.305893172951885,0.703201740547783,1.37024678247825,0.00578840884772328,0.477745069960941,0.113635224404308,0.348045711313626,0.477694641873993,0.0451840634545897,0.578220423257332,1.37105008170434,0.527975628391044,0.0367413121966252,2.88651070960923,0.54238765517228,0.0219815544379897,0.138700384034715,0.119294160738255,0.308399899554192,0.416937176192368
"CINAR_BC_120",0.028548104254113,0.255661463686522,0.17809861607106,1.02381483486341,0.0114661921010328,0.508119248744704,0.555965953008089,1.11386215795346,0.0515696410053883,0.178021124357102,0.465985522425418,1.74850278459908,2.09694394989744,0.537880693175228,0.053778462368025,2.20850383943302,2.5849486854073,0.174300142259762,2.0709660213275,0.00651283749783321,0.0509250065176191,0.0424986934944793,0.683702064302286,0.31496706926039,0.00516315934649455,0.228168589846951,0.51752557406911,1.39433371806524,0.0641115870295034,0.331755512201366,0.0762876034973003,0.252000079515294,0.38871548288701,0.00366431080669402,0.304539182850097,1.18621513695035,0.386753510066984,0.0233654330077036,1.49396090470521,0.439289634081936,0.00119142503825718,0.00538193938897045,0.119294160738255,0.184123887006492,0.380506958243746
"CINAR_BC_44",0.000725573909632558,0.00642382214138497,0.0705159346266989,1.10669579628939,0.000704662314222823,0.320603831909054,0.376049635467615,1.19968014157112,0.071120317004888,0.29211399789214,0.268296835718387,0.899710259169344,1.52560397709206,0.0490899805218296,0.351176945950907,1.05701022138968,1.42983150535003,0.0510535974651421,1.83716872406124,0.00651283749783321,0.0509250065176191,1.00732098026995,0.508664052759199,0.354869683920384,0.00516315934649455,0.323583932964982,0.597094083809694,0.810519529490392,0.00578840884772328,0.811267302673898,0.028012519558605,0.214333471124673,0.410055752784858,0.0499177225913346,0.16358318286018,1.78244177127505,0.163371286445031,0.000895155434951834,1.00670370046436,0.678074647132294,0.00119142503825718,0.0793999842749188,0.119294160738255,0.0622194594767261,0.51528570954449
"CINAR_BC_112",0.0124016215563486,0.171056602499429,0.104734426455384,1.11598020325998,0.000704662314222823,0.351449852390519,0.563451537413063,1.02497428652904,0.0870507758614138,0.440421369278342,0.271072006318226,1.00378602935758,1.14111629720041,0.0490899805218296,0.0925702262215708,1.37834940804679,1.27568146244623,0.0632549610636408,1.81311547063933,0.00651283749783321,0.528844613934293,1.95611902903301,0.49572965387831,0.393345579727005,0.0741473309066647,0.32086304023153,0.554731473756863,0.824345230859347,0.00578840884772328,0.631818921025225,0.0288638943862459,0.250935459304285,0.36107872111151,0.036307758203196,0.111063258379401,1.79084656364484,0.162741337590893,0.000895155434951834,0.942226031325905,0.666218652168504,0.00119142503825718,0.0838569849795288,0.119294160738255,0.0605572354072976,0.525110939982501
